response_id,scenario,generation_number,response,experimental_condition,t_dist_cosine,centroid_dist,m_pairwise_dist,cluster_kmeans,cluster_kmeans_centroid_dist,cluster_kmeans_label,participant,llm,word_count,TTR,C,Flesch,FOG,SMOG,mean_verbs,mean_nouns,verb_rate,noun_rate
275,4,1,Stay Calm and Avoid Provoking the Driver.,human,0.361494618,0.244583935,0.557223733,3,0.319461831,Stay far behind the driver.,275,0,7,1,1,66.78714286,8.514285714,8.841846275,2,3,0.285714286,0.428571429
275,4,2,Call 911 or Local Authorities.,human,0.460587062,0.399413365,0.699214563,1,0.215535275,Call 911.,275,0,5,1,1,49.48,10,8.841846275,1,1,0.2,0.2
275,4,3,Avoid Overtaking Until Safe.,human,0.442881132,0.258403949,0.569897778,12,0.205014612,Avoid Passing the Vehicle.,275,0,4,1,1,12.425,11.6,8.841846275,0,4,0,1
275,4,4,Maintain a Safe Distance.,human,0.38762001,0.20807827,0.523745151,18,0.044001524,Maintain a safe distance.,275,0,4,1,1,75.875,1.6,3.1291,1,1,0.25,0.25
275,4,5,Look for a Safe Place to Pull Over (If Needed).,human,0.36501253,0.221204172,0.535782641,5,0.293826751,Pull over.,275,0,10,1,1,95.165,4,3.1291,2,4,0.2,0.4
61,4,1,Pull over.,human,0.340072961,0.261361376,0.646964719,5,0.06139173,Pull over.,61,0,2,1,1,77.905,0.8,3.1291,0,0,0,0
61,4,2,Try to get ahead of the car.,human,0.401748292,0.331660682,0.704358091,4,0.247634168,Speed up and attempt to pass the driver.,61,0,7,1,1,103.0442857,2.8,3.1291,2,1,0.285714286,0.142857143
61,4,3,Call the police and inform them.,human,0.454707672,0.442015758,0.794453575,11,0.184746248,Call the police.,61,0,6,1,1,87.945,2.4,3.1291,2,1,0.333333333,0.166666667
61,4,4,Slow down.,human,0.471105923,0.357939352,0.725812378,15,0.018512272,Slow down.,61,0,2,1,1,120.205,0.8,3.1291,1,0,0.5,0
61,4,5,Honk horn and see if it helps.,human,0.434160884,0.341364843,0.712280709,8,0.209049408,Honk the horn.,61,0,7,1,1,115.13,2.8,3.1291,2,2,0.285714286,0.285714286
162,4,1,Create Distance.,human,0.700787858,0.455654077,0.818043432,18,0.454298329,Maintain a safe distance.,162,0,2,1,1,35.605,0.8,3.1291,0,2,0,1
162,4,2,Observe and Gather Information.,human,0.643406381,0.373619053,0.752945917,22,0.468061841,Stay alert.,162,0,4,1,1,12.425,11.6,8.841846275,0,3,0,0.75
162,4,3,Pull Over and Report.,human,0.356995966,0.349367574,0.733701563,5,0.185162896,Pull over.,162,0,4,1,1,75.875,1.6,3.1291,0,3,0,0.75
162,4,4,Avoid Passing.,human,0.51946442,0.316154604,0.707345969,12,0.276264425,Avoid Passing the Vehicle.,162,0,2,1,1,35.605,0.8,3.1291,0,1,0,0.5
162,4,5,Continue with Caution.,human,0.509810373,0.331071854,0.719183301,7,0.422454148,Drive carefully.,162,0,3,1,1,34.59,14.53333333,8.841846275,1,1,0.333333333,0.333333333
276,4,1,Maintain a safe distance.,human,0.358973981,0.210568734,0.549371028,18,0.026267553,Maintain a safe distance.,276,0,4,1,1,75.875,1.6,3.1291,1,1,0.25,0.25
276,4,2,Stay alert.,human,0.452210563,0.292749107,0.622307017,22,0.12134748,Stay alert.,276,0,2,1,1,77.905,0.8,3.1291,1,1,0.5,0.5
276,4,3,Call emergency services.,human,0.473694749,0.425588797,0.740203709,1,0.18307938,Call 911.,276,0,3,1,1,-21.81,27.86666667,11.20814326,1,2,0.333333333,0.666666667
276,4,4,Avoid overtaking unless safe.,human,0.427585408,0.274091096,0.605747826,12,0.147668994,Avoid Passing the Vehicle.,276,0,4,1,1,12.425,11.6,8.841846275,2,0,0.5,0
276,4,5,Pull over safely if needed.,human,0.331594232,0.246958061,0.581666957,5,0.17497684,Pull over.,276,0,5,1,1,66.4,2,3.1291,2,0,0.4,0
165,4,1,Be patience.,human,0.601743324,0.335099486,0.711382941,22,0.43729758,Stay alert.,165,0,2,1,1,77.905,0.8,3.1291,1,1,0.5,0.5
165,4,2,Drive carefully.,human,0.362326515,0.297404056,0.680846942,7,0.157000418,Drive carefully.,165,0,2,1,1,35.605,20.8,8.841846275,1,0,0.5,0
165,4,3,Be in his lane.,human,0.453833765,0.331495339,0.708463324,20,0.267077651,Change lanes.,165,0,4,1,1,118.175,1.6,3.1291,1,1,0.25,0.25
165,4,4,Report to police.,human,0.443390168,0.403172757,0.766527168,11,0.270896293,Call the police.,165,0,3,1,1,62.79,1.2,3.1291,0,2,0,0.666666667
165,4,5,Break.,human,0.585057115,0.392541745,0.757915287,21,0.477405219,Do nothing.,165,0,1,1,NA,121.22,0.4,3.1291,0,1,0,1
63,4,1,Pull over to the side of the road.,human,0.324557926,0.256062612,0.602423184,5,0.131401238,Pull over.,63,0,8,0.875,0.935784974,103.54,3.2,3.1291,0,2,0,0.25
63,4,2,Write down the license plate number.,human,0.458423653,0.315711321,0.654345727,16,0.331325314,Call 911 or the police and report the driver.,63,0,6,1,1,87.945,2.4,3.1291,1,3,0.166666667,0.5
63,4,3,Call the police.,human,0.383929828,0.333202456,0.669571274,11,0.020688412,Call the police.,63,0,3,1,1,90.99,1.2,3.1291,1,1,0.333333333,0.333333333
63,4,4,Keep driving.,human,0.359956379,0.294695683,0.636052199,7,0.184759423,Drive carefully.,63,0,2,1,1,77.905,0.8,3.1291,1,1,0.5,0.5
63,4,5,Find an alternate route.,human,0.412460494,0.318439122,0.656720202,9,0.13977875,Take a different route.,63,0,4,1,1,75.875,11.6,8.841846275,1,1,0.25,0.25
64,4,1,Call 911.,human,0.403878639,0.39375411,0.745013249,1,0.00875573,Call 911.,64,0,2,1,NA,120.205,0.8,3.1291,1,0,0.5,0
64,4,2,Follow the person.,human,0.584757265,0.411856832,0.760092336,10,0.476534921,Keep his distance.,64,0,3,1,1,62.79,1.2,3.1291,1,1,0.333333333,0.333333333
64,4,3,Try to get their attention to pull them over and check on them.,human,0.417183689,0.271211459,0.642938469,19,0.336619067,Try to get the driver to pull over.,64,0,13,0.846153846,0.934870416,89.51692308,8.276923077,8.841846275,4,1,0.307692308,0.076923077
64,4,4,Honk at them.,human,0.364187059,0.277556268,0.648223527,8,0.124737061,Honk the horn.,64,0,3,1,1,119.19,1.2,3.1291,1,0,0.333333333,0
64,4,5,Pull over and wait until they are out of sight then continue on their way.,human,0.380511608,0.313727394,0.678353117,3,0.291745451,Stay far behind the driver.,64,0,15,1,1,84.45,8.666666667,8.841846275,4,2,0.266666667,0.133333333
167,4,1,Eamon could call the police.,human,0.589294581,0.20004636,0.419571314,6,0.17980735,Eamon could follow the driver.,167,0,5,1,1,83.32,2,3.1291,2,2,0.4,0.4
167,4,2,Eamon could follow the driver.,human,0.532577788,0.114844382,0.331123481,6,0.167049658,Eamon could follow the driver.,167,0,5,1,1,66.4,2,3.1291,2,2,0.4,0.4
167,4,3,Eamon could ignore the driver.,human,0.558278474,0.13859596,0.355779899,6,0.245447529,Eamon could follow the driver.,167,0,5,1,1,66.4,2,3.1291,2,2,0.4,0.4
167,4,4,Eamon could pass him up and t ry to stop him.,human,0.61965224,0.181558412,0.40037905,6,0.221027824,Eamon could follow the driver.,167,0,11,0.909090909,0.960252568,103.3790909,4.4,3.1291,3,2,0.272727273,0.181818182
167,4,5,Eamon could blink his lights to make the driver aware.,human,0.485360513,0.21257083,0.432572917,17,0.278340886,Flash his high beams.,167,0,10,1,1,86.705,4,3.1291,3,3,0.3,0.3
277,4,1,Pull over.,human,0.340072961,0.286564777,0.664077757,5,0.06139173,Pull over.,277,0,2,1,1,77.905,0.8,3.1291,0,0,0,0
277,4,2,Call the police.,human,0.383929828,0.34465572,0.711786049,11,0.020688412,Call the police.,277,0,3,1,1,90.99,1.2,3.1291,1,1,0.333333333,0.333333333
277,4,3,Attempt to notify other drivers on the road.,human,0.357993383,0.336723759,0.705271775,13,0.193481185,Alert other drivers.,277,0,8,1,1,61.24,8.2,8.841846275,2,2,0.25,0.25
277,4,4,Speed ahead and get away from the car.,human,0.38858228,0.327223532,0.697469533,2,0.273247988,Pass the car.,277,0,8,1,1,92.965,3.2,3.1291,2,1,0.25,0.125
277,4,5,Mind his own business.,human,0.53417801,0.419756154,0.773463709,10,0.27262786,Keep his distance.,277,0,4,1,1,97.025,1.6,3.1291,1,1,0.25,0.25
233,4,1,Keep a Safe Distance.,human,0.371362445,0.200173553,0.538813042,18,0.049152946,Maintain a safe distance.,233,0,4,1,1,97.025,1.6,3.1291,1,1,0.25,0.25
233,4,2,Avoid Passing the Vehicle.,human,0.333349102,0.279660251,0.609490755,12,0.116552641,Avoid Passing the Vehicle.,233,0,4,1,1,33.575,11.6,8.841846275,2,1,0.5,0.25
233,4,3,Call the Authorities.,human,0.412014436,0.375113452,0.694365507,11,0.132944482,Call the police.,233,0,3,1,1,34.59,14.53333333,8.841846275,1,1,0.333333333,0.333333333
233,4,4,Use Hazard Lights.,human,0.347416893,0.275165368,0.60549401,13,0.180914533,Alert other drivers.,233,0,3,1,1,90.99,1.2,3.1291,0,2,0,0.666666667
233,4,5,Stay Calm and Observant.,human,0.498453984,0.313180993,0.639296613,22,0.195391488,Stay alert.,233,0,4,1,1,75.875,11.6,8.841846275,1,2,0.25,0.5
278,4,1,Pull over.,human,0.340072961,0.305161302,0.68061964,5,0.06139173,Pull over.,278,0,2,1,1,77.905,0.8,3.1291,0,0,0,0
278,4,2,Call 911 for help.,human,0.453753671,0.381273758,0.742989421,1,0.087841695,Call 911.,278,0,4,1,1,118.175,1.6,3.1291,1,1,0.25,0.25
278,4,3,Hang back and stay out of his way.,human,0.468262462,0.367750768,0.731908109,10,0.200919891,Keep his distance.,278,0,8,1,1,114.115,3.2,3.1291,2,1,0.25,0.125
278,4,4,Speed ahead and get off the highway/street.,human,0.406804951,0.334283286,0.704483431,14,0.274899154,Get off the road.,278,0,8,1,1,92.965,3.2,3.1291,2,2,0.25,0.25
278,4,5,Tail him while calling the police so he can give the location.,human,0.473135237,0.333760883,0.704055352,16,0.352469248,Call 911 or the police and report the driver.,278,0,12,0.916666667,0.964984046,81.855,8.133333333,8.841846275,4,2,0.333333333,0.166666667
70,4,1,Maintain a Safe Distance.,human,0.38762001,0.255597118,0.619811695,18,0.044001524,Maintain a safe distance.,70,0,4,1,1,75.875,1.6,3.1291,1,1,0.25,0.25
70,4,2,Stay Alert.,human,0.457386254,0.26043525,0.623907506,22,0.150926526,Stay alert.,70,0,2,1,1,77.905,0.8,3.1291,1,1,0.5,0.5
70,4,3,Avoid Passing Unnecessarily.,human,0.590985274,0.393873572,0.736872236,12,0.32513761,Avoid Passing the Vehicle.,70,0,3,1,1,-78.21,14.53333333,8.841846275,0,3,0,1
70,4,4,Call 911.,human,0.403878639,0.371601231,0.718017165,1,0.00875573,Call 911.,70,0,2,1,NA,120.205,0.8,3.1291,1,0,0.5,0
70,4,5,Pull Over and Wait for Law Enforcement.,human,0.35773404,0.332217356,0.684676003,5,0.16828376,Pull over.,70,0,7,1,1,78.87285714,8.514285714,8.841846275,2,2,0.285714286,0.285714286
72,4,1,Speed past.,human,0.494922019,0.362601395,0.714289814,2,0.348277606,Pass the car.,72,0,2,1,1,120.205,0.8,3.1291,1,1,0.5,0.5
72,4,2,Stay way behind.,human,0.451895534,0.349077657,0.702923607,3,0.291762462,Stay far behind the driver.,72,0,3,1,1,90.99,1.2,3.1291,1,0,0.333333333,0
72,4,3,Call police.,human,0.408787259,0.406754809,0.751399141,11,0.090333867,Call the police.,72,0,2,1,1,77.905,0.8,3.1291,1,1,0.5,0.5
72,4,4,Pull over and wait.,human,0.323424216,0.234458599,0.606590486,5,0.126353474,Pull over.,72,0,4,1,1,97.025,1.6,3.1291,2,0,0.5,0
72,4,5,Get next to car and flash lights to pull the driver over.,human,0.358383498,0.285254018,0.649282176,17,0.26747653,Flash his high beams.,72,0,12,0.916666667,0.964984046,95.955,4.8,3.1291,2,4,0.166666667,0.333333333
234,4,1,Try to pass around them when its safe to do so.,human,0.397644224,0.265892666,0.629012056,12,0.255751684,Avoid Passing the Vehicle.,234,0,11,0.909090909,0.960252568,103.3790909,4.4,3.1291,4,0,0.363636364,0
234,4,2,Give the car infront more space incase anything goes wrong.,human,0.424345952,0.303990371,0.661239245,3,0.336647047,Stay far behind the driver.,234,0,10,1,1,78.245,8,8.841846275,2,3,0.2,0.3
234,4,3,Drive a different route as soon as you can to avoid being near that driver.,human,0.35263341,0.23864639,0.605964189,9,0.275600333,Take a different route.,234,0,15,0.933333333,0.974523046,78.81,8.666666667,8.841846275,4,2,0.266666667,0.133333333
234,4,4,Call the police and report the vehicle.,human,0.402264566,0.399595832,0.742112758,16,0.167565068,Call 911 or the police and report the driver.,234,0,7,0.857142857,0.920782221,66.78714286,8.514285714,8.841846275,2,2,0.285714286,0.285714286
234,4,5,"Get near them and accidentally"" have them hit you so that you can get paid, theyre drunk so itll most likely be their fault if you play it right.",human,0.624944947,0.408239053,0.749424135,19,0.582885896,Try to get the driver to pull over.,234,0,29,0.827586207,0.943800008,75.29655172,12.97931034,8.841846275,8,1,0.275862069,0.034482759
170,4,1,Stay behind and away from that car.,human,0.359948599,0.351600447,0.68600145,3,0.199943501,Stay far behind the driver.,170,0,7,1,1,90.95857143,2.8,3.1291,1,1,0.142857143,0.142857143
170,4,2,Call non emergency number.,human,0.460704778,0.30887737,0.64883956,11,0.272594338,Call the police.,170,0,4,1,1,33.575,11.6,8.841846275,1,2,0.25,0.5
170,4,3,Try to not panic.,human,0.534112342,0.364214168,0.696973266,22,0.394309175,Stay alert.,170,0,4,1,1,97.025,1.6,3.1291,1,1,0.25,0.25
170,4,4,Put on hazards to alert other drivers so no accident.,human,0.369291359,0.274400568,0.618850541,13,0.161688167,Alert other drivers.,170,0,10,1,1,61.325,8,8.841846275,2,3,0.2,0.3
170,4,5,Call 911 if accident happens.,human,0.401524263,0.221580253,0.572905751,1,0.273675263,Call 911.,170,0,5,1,1,66.4,10,8.841846275,2,1,0.4,0.2
279,4,1,Pull over and call the police.,human,0.286756898,0.225405952,0.583257174,5,0.147737863,Pull over.,279,0,6,1,1,87.945,2.4,3.1291,2,1,0.333333333,0.166666667
279,4,2,Keep following the car but at a distance.,human,0.383603372,0.325342882,0.669279305,3,0.236685848,Stay far behind the driver.,279,0,8,1,1,82.39,8.2,8.841846275,2,2,0.25,0.25
279,4,3,Take a different way home.,human,0.473808016,0.3681295,0.706108495,9,0.139162235,Take a different route.,279,0,5,1,1,83.32,10,8.841846275,1,2,0.2,0.4
279,4,4,Try to get past the intoxicated driver.,human,0.370456333,0.303915344,0.650835248,19,0.243825852,Try to get the driver to pull over.,279,0,7,1,1,54.70142857,8.514285714,8.841846275,2,1,0.285714286,0.142857143
279,4,5,Call family or a friend and ask them to contact the police.,human,0.498280013,0.334149522,0.676859746,11,0.258515552,Call the police.,279,0,12,1,1,81.855,8.133333333,8.841846275,3,3,0.25,0.25
239,4,1,The car might crash another car.,human,0.506712549,0.301185879,0.692933804,4,0.417795224,Speed up and attempt to pass the driver.,239,0,6,0.833333333,0.898244402,87.945,9.066666667,8.841846275,2,2,0.333333333,0.333333333
239,4,2,Another car with a full speed can crash it.,human,0.605811627,0.347252239,0.729656032,4,0.459249765,Speed up and attempt to pass the driver.,239,0,9,1,1,94.3,8.044444444,8.841846275,2,2,0.222222222,0.222222222
239,4,3,It will delay the time of eramon.,human,0.789801171,0.40709566,0.777360774,6,0.610484625,Eamon could follow the driver.,239,0,7,1,1,78.87285714,8.514285714,8.841846275,2,2,0.285714286,0.285714286
239,4,4,He will be patient for it.,human,0.766469693,0.404302692,0.775134333,0,0.370825841,He will be angry.,239,0,6,1,1,102.045,2.4,3.1291,2,0,0.333333333,0
239,4,5,He will be angry.,human,0.675387903,0.351526211,0.733063069,0,0.247134215,He will be angry.,239,0,4,1,1,97.025,1.6,3.1291,2,0,0.5,0
280,4,1,Maintain a safe distance.,human,0.358978064,0.194705557,0.535535643,18,0.026237573,Maintain a safe distance.,280,0,4,1,1,75.875,1.6,3.1291,1,1,0.25,0.25
280,4,2,Pull over and wait for assistance.,human,0.372473702,0.301467929,0.630256164,5,0.186388963,Pull over.,280,0,6,1,1,73.845,9.066666667,8.841846275,2,1,0.333333333,0.166666667
280,4,3,Follow at a safe distance.,human,0.358909711,0.225238015,0.56262431,18,0.19380699,Maintain a safe distance.,280,0,5,1,1,83.32,2,3.1291,1,1,0.2,0.2
280,4,4,Avoid engaging with the driver.,human,0.373783939,0.290301002,0.620348768,3,0.305966302,Stay far behind the driver.,280,0,5,1,1,49.48,10,8.841846275,1,2,0.2,0.4
280,4,5,Call the authorities.,human,0.421718358,0.439452094,0.752676936,11,0.103160483,Call the police.,280,0,3,1,1,34.59,14.53333333,8.841846275,1,1,0.333333333,0.333333333
281,4,1,Keep a safe distance.,human,0.353841972,0.224060932,0.583380977,18,0.041108448,Maintain a safe distance.,281,0,4,1,1,97.025,1.6,3.1291,1,1,0.25,0.25
281,4,2,Avoid passing in dangerous areas.,human,0.497394809,0.300008977,0.648628899,12,0.276414454,Avoid Passing the Vehicle.,281,0,5,1,1,15.64,18,11.20814326,0,2,0,0.4
281,4,3,Call 911.,human,0.403840775,0.426319125,0.757143537,1,0.008739734,Call 911.,281,0,2,1,NA,120.205,0.8,3.1291,1,0,0.5,0
281,4,4,Signal intentions clearly:.,human,0.525507335,0.3438052,0.686254785,13,0.396033944,Alert other drivers.,281,0,3,1,1,6.39,14.53333333,8.841846275,0,1,0,0.333333333
281,4,5,Stay alert for erratic behaviour.,human,0.472387635,0.269355404,0.622294028,22,0.24787773,Stay alert.,281,0,5,1,1,32.56,18,11.20814326,1,2,0.2,0.4
86,4,1,Put the car aside.,human,0.453765149,0.403709413,0.727998137,2,0.348524493,Pass the car.,86,0,4,1,1,97.025,1.6,3.1291,1,1,0.25,0.25
86,4,2,Call the police.,human,0.383929828,0.26170622,0.603686379,11,0.020688412,Call the police.,86,0,3,1,1,90.99,1.2,3.1291,1,1,0.333333333,0.333333333
86,4,3,Make sure the driver is ok.,human,0.413611237,0.278256102,0.618174398,19,0.296687922,Try to get the driver to pull over.,86,0,6,1,1,87.945,2.4,3.1291,2,1,0.333333333,0.166666667
86,4,4,Honk to make sure he is ok.,human,0.412505571,0.302111057,0.639057388,8,0.244609912,Honk the horn.,86,0,7,1,1,103.0442857,2.8,3.1291,3,0,0.428571429,0
86,4,5,Call 911.,human,0.403878639,0.252556277,0.595676379,1,0.00875573,Call 911.,86,0,2,1,NA,120.205,0.8,3.1291,1,0,0.5,0
87,4,1,Call the police.,human,0.383886586,0.40004427,0.744150112,11,0.020698494,Call the police.,87,0,3,1,1,90.99,1.2,3.1291,1,1,0.333333333,0.333333333
87,4,2,Try to pass him.,human,0.422313869,0.260259439,0.62629118,4,0.244370786,Speed up and attempt to pass the driver.,87,0,4,1,1,118.175,1.6,3.1291,2,0,0.5,0
87,4,3,Go a different way.,human,0.457165321,0.345401702,0.698078483,9,0.157098192,Take a different route.,87,0,4,1,1,75.875,11.6,8.841846275,1,1,0.25,0.25
87,4,4,Honk his horn to try to get him to pull over.,human,0.35153238,0.291800721,0.652885065,8,0.220913746,Honk the horn.,87,0,11,0.818181818,0.91631382,103.3790909,4.4,3.1291,4,1,0.363636364,0.090909091
87,4,5,Stay behind him and avoid a dangerous situation.,human,0.431773411,0.329912435,0.68501878,3,0.283611162,Stay far behind the driver.,87,0,8,1,1,40.09,13.2,11.20814326,2,1,0.25,0.125
177,4,1,Blow the horn.,human,0.406391082,0.325706212,0.64737572,8,0.20587778,Honk the horn.,177,0,3,1,1,119.19,1.2,3.1291,1,1,0.333333333,0.333333333
177,4,2,Wait for the other car to pass.,human,0.36858785,0.249745068,0.579488354,2,0.305559284,Pass the car.,177,0,7,1,1,103.0442857,2.8,3.1291,2,1,0.285714286,0.142857143
177,4,3,Should not drive on the blindspot of the car.,human,0.485455503,0.320953621,0.643128273,12,0.335722976,Avoid Passing the Vehicle.,177,0,9,0.888888889,0.94639463,103.7,3.6,3.1291,2,2,0.222222222,0.222222222
177,4,4,Warn or signal other cars.,human,0.401456044,0.236750417,0.567874881,13,0.159933942,Alert other drivers.,177,0,5,1,1,83.32,2,3.1291,1,2,0.2,0.4
177,4,5,Pull over if possible.,human,0.318487109,0.291997691,0.617250019,5,0.142428271,Pull over.,177,0,4,1,1,54.725,11.6,8.841846275,0,0,0,0
89,4,1,Maintain a safe distance.,human,0.358855736,0.248987933,0.604416351,18,0.02623836,Maintain a safe distance.,89,0,4,1,1,75.875,1.6,3.1291,1,1,0.25,0.25
89,4,2,Call the authorities.,human,0.421678684,0.472798645,0.796808115,11,0.103178233,Call the police.,89,0,3,1,1,34.59,14.53333333,8.841846275,1,1,0.333333333,0.333333333
89,4,3,Signal other drivers.,human,0.389415913,0.286265572,0.636460889,13,0.187010038,Alert other drivers.,89,0,3,1,1,34.59,1.2,3.1291,0,1,0,0.333333333
89,4,4,Prepare to stop if needed.,human,0.419021694,0.275153135,0.626908436,7,0.381350117,Drive carefully.,89,0,5,1,1,83.32,2,3.1291,3,0,0.6,0
89,4,5,Avoid distracted driving.,human,0.442033942,0.278321874,0.629632342,7,0.329344052,Drive carefully.,89,0,3,1,1,6.39,14.53333333,8.841846275,0,1,0,0.333333333
282,4,1,Hold back and drive behind him.,human,0.368135945,0.321433181,0.656896361,3,0.236896384,Stay far behind the driver.,282,0,6,1,1,102.045,2.4,3.1291,2,0,0.333333333,0
282,4,2,Call 9-1-1 to alert them of a possible drunk driver.,human,0.417666675,0.366088728,0.695927694,16,0.232445427,Call 911 or the police and report the driver.,282,0,10,1,1,81.855,8.133333333,8.841846275,2,1,0.2,0.1
282,4,3,Pull off to the side of the road.,human,0.333700686,0.2180329,0.566518993,14,0.149151098,Get off the road.,282,0,8,0.875,0.935784974,114.115,3.2,3.1291,1,2,0.125,0.25
282,4,4,Honk at the driver to get their attention.,human,0.354334381,0.284226502,0.624375736,8,0.141820554,Honk the horn.,282,0,8,1,1,82.39,8.2,8.841846275,1,3,0.125,0.375
282,4,5,Turn off at the next exit.,human,0.468989469,0.314005064,0.65040379,14,0.32483313,Get off the road.,282,0,6,1,1,102.045,2.4,3.1291,1,1,0.166666667,0.166666667
92,4,1,Report it.,human,0.556816991,0.392466897,0.784941079,21,0.510814653,Do nothing.,92,0,2,1,1,77.905,0.8,3.1291,1,0,0.5,0
92,4,2,Follow them discretely.,human,0.559854843,0.424602095,0.809540168,10,0.427656049,Keep his distance.,92,0,3,1,1,6.39,14.53333333,8.841846275,1,0,0.333333333,0
92,4,3,Try to alert any oncoming traffic.,human,0.336382639,0.425225907,0.810017688,13,0.211660583,Alert other drivers.,92,0,6,1,1,45.645,9.066666667,8.841846275,2,1,0.333333333,0.166666667
92,4,4,No idea.,human,0.752436867,0.35606439,0.75707542,21,0.551141817,Do nothing.,92,0,2,1,1,35.605,20.8,8.841846275,0,1,0,0.5
92,4,5,No other idea.,human,0.681961437,0.339691209,0.744541956,21,0.522758828,Do nothing.,92,0,3,1,1,34.59,14.53333333,8.841846275,0,1,0,0.333333333
283,4,1,Have a passenger call 911.,human,0.372610571,0.448320307,0.817784738,16,0.30345435,Call 911 or the police and report the driver.,283,0,5,1,1,83.32,10,8.841846275,1,2,0.2,0.4
283,4,2,Honk horn to get the drivers attention.,human,0.353471084,0.4105926,0.788226842,8,0.121148559,Honk the horn.,283,0,7,1,1,78.87285714,8.514285714,8.841846275,1,3,0.142857143,0.428571429
283,4,3,Try to stop the drivcer.,human,0.491537792,0.425435425,0.799855503,19,0.279709014,Try to get the driver to pull over.,283,0,5,1,1,100.24,2,3.1291,2,1,0.4,0.2
283,4,4,//.,human,0.815191254,0.290919285,0.694468392,21,0.582480918,Do nothing.,283,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
283,4,5,//.,human,0.815191254,0.290919285,0.694468392,21,0.582480918,Do nothing.,283,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
243,4,1,Call 911.,human,0.403849445,0.409638539,0.724634088,1,0.008731746,Call 911.,243,0,2,1,NA,120.205,0.8,3.1291,1,0,0.5,0
243,4,2,Follow behind the car while waiting for police.,human,0.351674529,0.271675345,0.601859884,3,0.245871046,Stay far behind the driver.,243,0,8,1,1,71.815,3.2,3.1291,2,2,0.25,0.25
243,4,3,Drive up by the car to check driver in case ill.,human,0.452431178,0.299005129,0.626180809,19,0.343424993,Try to get the driver to pull over.,243,0,11,1,1,103.3790909,4.4,3.1291,2,4,0.181818182,0.363636364
243,4,4,"If possible, drive slow by car, honk horn t o get drivers attention.",human,0.350362406,0.230581937,0.565290634,8,0.292815278,Honk the horn.,243,0,13,1,1,76.50153846,11.35384615,11.20814326,2,6,0.153846154,0.461538462
243,4,5,Honk and gesture for them to pull over.,human,0.320887736,0.22947705,0.564307389,8,0.221604671,Honk the horn.,243,0,8,1,1,92.965,3.2,3.1291,2,1,0.25,0.125
284,4,1,Call 911 to take care of it.,human,0.474643944,0.327585562,0.65701895,1,0.184917039,Call 911.,284,0,7,1,1,115.13,2.8,3.1291,2,1,0.285714286,0.142857143
284,4,2,Call 911 but follow driver closely until 911 takes care of it.,human,0.351096047,0.25846559,0.59606423,16,0.271609478,Call 911 or the police and report the driver.,284,0,12,1,1,81.855,4.8,3.1291,3,2,0.25,0.166666667
284,4,3,Avoid car by taking a different route.,human,0.417108019,0.350097319,0.676871357,9,0.176528855,Take a different route.,284,0,7,1,1,66.78714286,8.514285714,8.841846275,1,2,0.142857143,0.285714286
284,4,4,Pull in front of car to stop it.,human,0.400565029,0.255765128,0.593682778,5,0.309552247,Pull over.,284,0,8,1,1,114.115,3.2,3.1291,2,2,0.25,0.25
284,4,5,Beep at car to stop it.,human,0.399942375,0.280612769,0.615595127,8,0.28979344,Honk the horn.,284,0,6,1,1,116.145,2.4,3.1291,2,1,0.333333333,0.166666667
245,4,1,He could alert the authorities to the situation.,human,0.544998672,0.259015296,0.531311771,16,0.443197687,Call 911 or the police and report the driver.,245,0,8,0.875,0.935784974,40.09,13.2,11.20814326,2,2,0.25,0.25
245,4,2,He could find an alternate route to ensure his safety.,human,0.533304954,0.215526332,0.489131403,9,0.286073826,Take a different route.,245,0,10,1,1,78.245,8,8.841846275,3,2,0.3,0.2
245,4,3,He could attempt to pass the driver ahead of him and hopefully avoid a collision to ensure his safety.,human,0.414368886,0.185953508,0.460448435,4,0.173477272,Speed up and attempt to pass the driver.,245,0,19,0.947368421,0.981637513,58.42368421,11.81052632,11.20814326,5,4,0.263157895,0.210526316
245,4,4,He could attempt to force the driver off the road for the safety of other drivers.,human,0.433228103,0.178526307,0.453244721,4,0.303930237,Speed up and attempt to pass the driver.,245,0,16,0.8125,0.92510993,79.5575,6.4,3.1291,3,4,0.1875,0.25
245,4,5,If he has a dashcam he could submit the footage to the authorities.,human,0.559561075,0.281339878,0.552964598,16,0.432570624,Call 911 or the police and report the driver.,245,0,13,0.846153846,0.934870416,69.99384615,8.276923077,8.841846275,3,3,0.230769231,0.230769231
246,4,1,Call the police.,human,0.383929828,0.397875085,0.70104687,11,0.020688412,Call the police.,246,0,3,1,1,90.99,1.2,3.1291,1,1,0.333333333,0.333333333
246,4,2,Stop driving and wait until that car is long gone.,human,0.356122724,0.269431013,0.583945297,3,0.250476678,Stay far behind the driver.,246,0,10,1,1,95.165,4,3.1291,3,2,0.3,0.2
246,4,3,Try to flag the car down.,human,0.323864478,0.189920338,0.511455963,19,0.286269427,Try to get the driver to pull over.,246,0,6,1,1,116.145,2.4,3.1291,2,1,0.333333333,0.166666667
246,4,4,Honk at the car to get their attention.,human,0.36419503,0.233732513,0.55139922,8,0.144069428,Honk the horn.,246,0,8,1,1,92.965,8.2,8.841846275,1,3,0.125,0.375
